"TimeSeriesID","Year","Latitude","Longitude","Country","growth_rate","logval_prev","temp_prev","precip_prev","extTemp_prev","extPrecip_prev","extTemp_abslat","extPrecip_abslat"
"G10556",1992,57.16585,12.74852,"SWE",-0.232818883504608,1.16731733474818,7.2378963714321,833.860397338867,11,3,628.82435,171.49755
"G10556",1993,57.16585,12.74852,"SWE",0.202222115912839,0.934498451243568,7.68416452737888,908.857583999634,19,5,1086.15115,285.82925
"G10556",1994,57.16585,12.74852,"SWE",-0.0760227268027951,1.13672056715641,6.67534727505897,962.728023529053,30,4,1714.9755,228.6634
"G10556",1995,57.16585,12.74852,"SWE",-0.00379298901713887,1.06069784035361,7.43017283400448,1052.2825717926,20,8,1143.317,457.3268
"G10556",1996,57.16585,12.74852,"SWE",0.256962369032681,1.05690485133647,7.14294550124915,956.747055053711,13,10,743.15605,571.6585
"G10556",1997,57.16585,12.74852,"SWE",0.0699481456112778,1.31386722036915,5.86152892885748,757.174730300903,10,5,571.6585,285.82925
"G10556",1998,57.16585,12.74852,"SWE",0.122689666424441,1.38381536598043,7.28128688934189,821.755409240723,9,6,514.49265,342.9951
"G10556",1999,57.16585,12.74852,"SWE",-0.268458929276077,1.50650503240487,6.86408674684291,1169.9047088623,9,8,514.49265,457.3268
"G10556",2000,57.16585,12.74852,"SWE",-0.00504999273664164,1.2380461031288,7.64728319873553,1209.10096168518,12,8,685.9902,457.3268
"G10556",2001,57.16585,12.74852,"SWE",-0.308716824330272,1.23299611039215,8.32714775029863,1088.66739273071,22,11,1257.6487,628.82435
"G10556",2002,57.16585,12.74852,"SWE",0.0347621062592118,0.924279286061882,7.03738274770244,912.390470504761,5,4,285.82925,228.6634
"G10556",2003,57.16585,12.74852,"SWE",-0.132966589620267,0.959041392321094,7.74135174685964,977.645874023438,24,8,1371.9804,457.3268
"G10556",2004,57.16585,12.74852,"SWE",0.394033285339229,0.826074802700826,7.21905131231162,862.977504730225,8,8,457.3268,457.3268
"G10556",2005,57.16585,12.74852,"SWE",-0.285609636796488,1.22010808804006,7.20312098796685,1077.15702056885,14,6,800.3219,342.9951
"G10556",2006,57.16585,12.74852,"SWE",0.379368769125586,0.934498451243568,7.38286639348558,905.475616455078,24,8,1371.9804,457.3268
"G10556",2007,57.16585,12.74852,"SWE",-0.487792417668327,1.31386722036915,7.92514440806492,1134.08470153809,43,8,2458.13155,457.3268
"G10556",2008,57.16585,12.74852,"SWE",0.108423648542741,0.826074802700826,8.10630246166773,1159.21974182129,35,12,2000.80475,685.9902
"G10556",2009,57.16585,12.74852,"SWE",0.102928046697056,0.934498451243568,8.22864008974731,1132.88116455078,21,12,1200.48285,685.9902
"G10556",2010,57.16585,12.74852,"SWE",-0.217882562398755,1.03742649794062,7.52777654917821,940.060615539551,14,3,800.3219,171.49755
"G10556",2011,57.16585,12.74852,"SWE",0.284259785414088,0.819543935541869,5.53657477217726,933.194637298584,4,6,228.6634,342.9951
"G10556",2012,57.16585,12.74852,"SWE",0.016770210249893,1.10380372095596,7.96280263439162,1104.73275184631,17,6,971.81945,342.9951
"G10556",2013,57.16585,12.74852,"SWE",-0.217483944213906,1.12057393120585,6.84265485773975,1214.8585319519,9,8,514.49265,457.3268
"G10556",2014,57.16585,12.74852,"SWE",0.431363764158987,0.903089986991944,7.2571588873319,860.624313354492,11,6,628.82435,342.9951
"G10556",2015,57.16585,12.74852,"SWE",-0.213879819945081,1.33445375115093,8.83634902222518,1136.2898349762,29,8,1657.80965,457.3268
"G10556",2016,57.16585,12.74852,"SWE",0.32813238869923,1.12057393120585,8.07522086574611,1127.85124778748,22,11,1257.6487,628.82435
"G10556",2017,57.16585,12.74852,"SWE",0.0061385401034304,1.44870631990508,7.83099733050406,895.973205566406,27,4,1543.47795,228.6634
"G10556",2018,57.16585,12.74852,"SWE",0.324029611994229,1.45484486000851,7.79003874896325,1095.91436386108,8,5,457.3268,285.82925
"G11473",1981,58.90116,11.44062,"SWE",-0.201065143693064,2.13353890837022,5.67023561717386,890.358209609985,9,6,530.11044,353.40696
"G11473",1982,58.90116,11.44062,"SWE",-0.229182386558492,1.93247376467715,5.49906924870463,866.371393203735,14,4,824.61624,235.60464
"G11473",1983,58.90116,11.44062,"SWE",-0.345356531118208,1.70329137811866,6.66124193200243,945.531129837036,12,9,706.81392,530.11044
"G11473",1984,58.90116,11.44062,"SWE",0.104463150898502,1.35793484700045,7.23678825587445,788.738012313843,22,5,1295.82552,294.5058
"G11473",1985,58.90116,11.44062,"SWE",-0.328859089528739,1.46239799789896,6.86340316640441,938.551425933838,6,7,353.40696,412.30812
"G11473",1986,58.90116,11.44062,"SWE",0.138302698166282,1.13353890837022,4.39634270341431,968.782186508179,6,5,353.40696,294.5058
